"","Index","Hydro_endpoint","Flow.Metric.Name","Threshold","Result","SmoothingFunc","n","PercChans"
"995","csci","DS_Mag_50","Dry-season median baseflow","NATMed","BothImpact",3,84,8.58018386108274
"996","csci","DS_Mag_50","Dry-season median baseflow","NATMed","BothImpact",6,94,9.60163432073544
"997","csci","DS_Mag_50","Dry-season median baseflow","NATMed","BothImpact",9,106,10.8273748723187
"998","csci","DS_Mag_50","Dry-season median baseflow","NATMed","BothImpact",12,116,11.8488253319714
"999","csci","DS_Mag_50","Dry-season median baseflow","NATMed","BothImpact",15,193,19.7139938712972
"1000","csci","DS_Mag_50","Dry-season median baseflow","NATMed","BothImpact",18,193,19.7139938712972
"1001","csci","DS_Mag_50","Dry-season median baseflow","NATMed","BothImpact",20,193,19.7139938712972
"1002","csci","DS_Mag_50","Dry-season median baseflow","SB0","BioImpact",3,4,25
"1003","csci","DS_Mag_50","Dry-season median baseflow","SB0","BioImpact",6,4,25
"1004","csci","DS_Mag_50","Dry-season median baseflow","SB0","BioImpact",9,4,25
"1005","csci","DS_Mag_50","Dry-season median baseflow","SB0","BioImpact",12,4,25
"1006","csci","DS_Mag_50","Dry-season median baseflow","SB0","BothImpact",3,4,10
"1007","csci","DS_Mag_50","Dry-season median baseflow","SB0","BothImpact",6,4,10
"1008","csci","DS_Mag_50","Dry-season median baseflow","SB0","BothImpact",9,4,10
"1009","csci","DS_Mag_50","Dry-season median baseflow","SB0","BothImpact",12,4,10
"1010","csci","DS_Mag_50","Dry-season median baseflow","SB0","BothImpact",15,8,20
"1011","csci","DS_Mag_50","Dry-season median baseflow","SB0","BothImpact",18,8,20
"1012","csci","DS_Mag_50","Dry-season median baseflow","SB0","BothImpact",20,8,20
"1013","csci","DS_Mag_50","Dry-season median baseflow","SB2","BioImpact",3,16,25
"1014","csci","DS_Mag_50","Dry-season median baseflow","SB2","BioImpact",6,16,25
"1015","csci","DS_Mag_50","Dry-season median baseflow","SB2","BioImpact",9,16,25
"1016","csci","DS_Mag_50","Dry-season median baseflow","SB2","BioImpact",12,16,25
"1017","csci","DS_Mag_50","Dry-season median baseflow","SB2","BothImpact",3,14,9.58904109589041
"1018","csci","DS_Mag_50","Dry-season median baseflow","SB2","BothImpact",6,14,9.58904109589041
"1019","csci","DS_Mag_50","Dry-season median baseflow","SB2","BothImpact",9,14,9.58904109589041
"1020","csci","DS_Mag_50","Dry-season median baseflow","SB2","BothImpact",12,14,9.58904109589041
"1021","csci","DS_Mag_50","Dry-season median baseflow","SB2","BothImpact",15,30,20.5479452054795
"1022","csci","DS_Mag_50","Dry-season median baseflow","SB2","BothImpact",18,30,20.5479452054795
"1023","csci","DS_Mag_50","Dry-season median baseflow","SB2","BothImpact",20,30,20.5479452054795
"1024","csci","FA_Mag","Fall pulse magnitude","HB","NoImpact",6,1,50
"1025","csci","FA_Mag","Fall pulse magnitude","HB","NoImpact",9,1,50
"1026","csci","FA_Mag","Fall pulse magnitude","HB","BioImpact",6,18,36.734693877551
"1027","csci","FA_Mag","Fall pulse magnitude","HB","BioImpact",9,18,36.734693877551
"1028","csci","FA_Mag","Fall pulse magnitude","HB","BioImpact",12,13,26.530612244898
"1029","csci","FA_Mag","Fall pulse magnitude","HB","HydroImpact",3,1,20
"1030","csci","FA_Mag","Fall pulse magnitude","HB","HydroImpact",12,1,20
"1031","csci","FA_Mag","Fall pulse magnitude","HB","HydroImpact",15,1,20
"1032","csci","FA_Mag","Fall pulse magnitude","HB","HydroImpact",18,1,20
"1033","csci","FA_Mag","Fall pulse magnitude","HB","HydroImpact",20,1,20
"1034","csci","FA_Mag","Fall pulse magnitude","HB","BothImpact",3,18,8.86699507389163
"1035","csci","FA_Mag","Fall pulse magnitude","HB","BothImpact",6,21,10.3448275862069
"1036","csci","FA_Mag","Fall pulse magnitude","HB","BothImpact",9,21,10.3448275862069
"1037","csci","FA_Mag","Fall pulse magnitude","HB","BothImpact",12,26,12.807881773399
"1038","csci","FA_Mag","Fall pulse magnitude","HB","BothImpact",15,39,19.2118226600985
"1039","csci","FA_Mag","Fall pulse magnitude","HB","BothImpact",18,39,19.2118226600985
"1040","csci","FA_Mag","Fall pulse magnitude","HB","BothImpact",20,39,19.2118226600985
"1041","csci","FA_Mag","Fall pulse magnitude","NAT","NoImpact",3,137,21.0445468509985
"1042","csci","FA_Mag","Fall pulse magnitude","NAT","NoImpact",6,136,20.8909370199693
"1043","csci","FA_Mag","Fall pulse magnitude","NAT","NoImpact",9,127,19.5084485407066
"1044","csci","FA_Mag","Fall pulse magnitude","NAT","NoImpact",12,136,20.8909370199693
"1045","csci","FA_Mag","Fall pulse magnitude","NAT","NoImpact",15,115,17.6651305683564
"1046","csci","FA_Mag","Fall pulse magnitude","NAT","BioImpact",3,62,20.9459459459459
"1047","csci","FA_Mag","Fall pulse magnitude","NAT","BioImpact",6,62,20.9459459459459
"1048","csci","FA_Mag","Fall pulse magnitude","NAT","BioImpact",9,60,20.2702702702703
"1049","csci","FA_Mag","Fall pulse magnitude","NAT","BioImpact",12,62,20.9459459459459
"1050","csci","FA_Mag","Fall pulse magnitude","NAT","BioImpact",15,50,16.8918918918919
"1051","csci","FA_Mag","Fall pulse magnitude","NAT","HydroImpact",3,4,1.19047619047619
"1052","csci","FA_Mag","Fall pulse magnitude","NAT","HydroImpact",6,5,1.48809523809524
"1053","csci","FA_Mag","Fall pulse magnitude","NAT","HydroImpact",9,14,4.16666666666667
"1054","csci","FA_Mag","Fall pulse magnitude","NAT","HydroImpact",12,5,1.48809523809524
"1055","csci","FA_Mag","Fall pulse magnitude","NAT","HydroImpact",15,26,7.73809523809524
"1056","csci","FA_Mag","Fall pulse magnitude","NAT","HydroImpact",18,141,41.9642857142857
"1057","csci","FA_Mag","Fall pulse magnitude","NAT","HydroImpact",20,141,41.9642857142857
"1058","csci","FA_Mag","Fall pulse magnitude","NAT","BothImpact",3,14,5.93220338983051
"1059","csci","FA_Mag","Fall pulse magnitude","NAT","BothImpact",6,14,5.93220338983051
"1060","csci","FA_Mag","Fall pulse magnitude","NAT","BothImpact",9,16,6.77966101694915
"1061","csci","FA_Mag","Fall pulse magnitude","NAT","BothImpact",12,14,5.93220338983051
"1062","csci","FA_Mag","Fall pulse magnitude","NAT","BothImpact",15,26,11.0169491525424
"1063","csci","FA_Mag","Fall pulse magnitude","NAT","BothImpact",18,76,32.2033898305085
"1064","csci","FA_Mag","Fall pulse magnitude","NAT","BothImpact",20,76,32.2033898305085
"1065","csci","FA_Mag","Fall pulse magnitude","NATHigh","NoImpact",20,1,100
"1066","csci","FA_Mag","Fall pulse magnitude","NATHigh","HydroImpact",20,139,100
"1067","csci","FA_Mag","Fall pulse magnitude","NATHigh","BothImpact",20,262,100
"1068","csci","FA_Mag","Fall pulse magnitude","NATLow","NoImpact",6,284,49.8245614035088
"1069","csci","FA_Mag","Fall pulse magnitude","NATLow","NoImpact",9,284,49.8245614035088
"1070","csci","FA_Mag","Fall pulse magnitude","NATLow","NoImpact",12,1,0.175438596491228
"1071","csci","FA_Mag","Fall pulse magnitude","NATLow","NoImpact",15,1,0.175438596491228
"1072","csci","FA_Mag","Fall pulse magnitude","NATLow","BioImpact",6,80,46.5116279069767
"1073","csci","FA_Mag","Fall pulse magnitude","NATLow","BioImpact",9,80,46.5116279069767
"1074","csci","FA_Mag","Fall pulse magnitude","NATLow","BioImpact",12,3,1.74418604651163
"1075","csci","FA_Mag","Fall pulse magnitude","NATLow","BioImpact",15,3,1.74418604651163
"1076","csci","FA_Mag","Fall pulse magnitude","NATLow","BioImpact",18,3,1.74418604651163
"1077","csci","FA_Mag","Fall pulse magnitude","NATLow","BioImpact",20,3,1.74418604651163
"1078","csci","FA_Mag","Fall pulse magnitude","NATLow","HydroImpact",3,286,19.7241379310345
"1079","csci","FA_Mag","Fall pulse magnitude","NATLow","HydroImpact",6,5,0.344827586206897
"1080","csci","FA_Mag","Fall pulse magnitude","NATLow","HydroImpact",9,5,0.344827586206897
"1081","csci","FA_Mag","Fall pulse magnitude","NATLow","HydroImpact",12,288,19.8620689655172
"1082","csci","FA_Mag","Fall pulse magnitude","NATLow","HydroImpact",15,288,19.8620689655172
"1083","csci","FA_Mag","Fall pulse magnitude","NATLow","HydroImpact",18,289,19.9310344827586
"1084","csci","FA_Mag","Fall pulse magnitude","NATLow","HydroImpact",20,289,19.9310344827586
"1085","csci","FA_Mag","Fall pulse magnitude","NATLow","BothImpact",3,83,14.0916808149406
"1086","csci","FA_Mag","Fall pulse magnitude","NATLow","BothImpact",6,33,5.60271646859083
"1087","csci","FA_Mag","Fall pulse magnitude","NATLow","BothImpact",9,33,5.60271646859083
"1088","csci","FA_Mag","Fall pulse magnitude","NATLow","BothImpact",12,110,18.6757215619694
"1089","csci","FA_Mag","Fall pulse magnitude","NATLow","BothImpact",15,110,18.6757215619694
"1090","csci","FA_Mag","Fall pulse magnitude","NATLow","BothImpact",18,110,18.6757215619694
"1091","csci","FA_Mag","Fall pulse magnitude","NATLow","BothImpact",20,110,18.6757215619694
"1092","csci","FA_Mag","Fall pulse magnitude","NATMed","NoImpact",3,199,20.925341745531
"1093","csci","FA_Mag","Fall pulse magnitude","NATMed","NoImpact",6,198,20.820189274448
"1094","csci","FA_Mag","Fall pulse magnitude","NATMed","NoImpact",9,189,19.8738170347003
"1095","csci","FA_Mag","Fall pulse magnitude","NATMed","NoImpact",12,197,20.7150368033649
"1096","csci","FA_Mag","Fall pulse magnitude","NATMed","NoImpact",15,168,17.6656151419558
"1097","csci","FA_Mag","Fall pulse magnitude","NATMed","BioImpact",3,135,21.669341894061
"1098","csci","FA_Mag","Fall pulse magnitude","NATMed","BioImpact",6,132,21.1878009630819
"1099","csci","FA_Mag","Fall pulse magnitude","NATMed","BioImpact",9,124,19.9036918138042
"1100","csci","FA_Mag","Fall pulse magnitude","NATMed","BioImpact",12,127,20.3852327447833
"1101","csci","FA_Mag","Fall pulse magnitude","NATMed","BioImpact",15,87,13.9646869983949
"1102","csci","FA_Mag","Fall pulse magnitude","NATMed","BioImpact",18,9,1.4446227929374
"1103","csci","FA_Mag","Fall pulse magnitude","NATMed","BioImpact",20,9,1.4446227929374
"1104","csci","FA_Mag","Fall pulse magnitude","NATMed","HydroImpact",3,9,1.78217821782178
"1105","csci","FA_Mag","Fall pulse magnitude","NATMed","HydroImpact",6,10,1.98019801980198
"1106","csci","FA_Mag","Fall pulse magnitude","NATMed","HydroImpact",9,19,3.76237623762376
"1107","csci","FA_Mag","Fall pulse magnitude","NATMed","HydroImpact",12,11,2.17821782178218
"1108","csci","FA_Mag","Fall pulse magnitude","NATMed","HydroImpact",15,40,7.92079207920792
"1109","csci","FA_Mag","Fall pulse magnitude","NATMed","HydroImpact",18,208,41.1881188118812
"1110","csci","FA_Mag","Fall pulse magnitude","NATMed","HydroImpact",20,208,41.1881188118812
"1111","csci","FA_Mag","Fall pulse magnitude","NATMed","BothImpact",3,59,8.02721088435374
"1112","csci","FA_Mag","Fall pulse magnitude","NATMed","BothImpact",6,62,8.43537414965986
"1113","csci","FA_Mag","Fall pulse magnitude","NATMed","BothImpact",9,70,9.52380952380952
"1114","csci","FA_Mag","Fall pulse magnitude","NATMed","BothImpact",12,67,9.1156462585034
"1115","csci","FA_Mag","Fall pulse magnitude","NATMed","BothImpact",15,107,14.5578231292517
"1116","csci","FA_Mag","Fall pulse magnitude","NATMed","BothImpact",18,185,25.1700680272109
"1117","csci","FA_Mag","Fall pulse magnitude","NATMed","BothImpact",20,185,25.1700680272109
"1118","csci","FA_Mag","Fall pulse magnitude","SB0","BioImpact",6,6,25
"1119","csci","FA_Mag","Fall pulse magnitude","SB0","BioImpact",9,6,25
"1120","csci","FA_Mag","Fall pulse magnitude","SB0","BioImpact",12,6,25
"1121","csci","FA_Mag","Fall pulse magnitude","SB0","BioImpact",15,6,25
"1122","csci","FA_Mag","Fall pulse magnitude","SB0","BothImpact",3,8,25
"1123","csci","FA_Mag","Fall pulse magnitude","SB0","BothImpact",6,2,6.25
"1124","csci","FA_Mag","Fall pulse magnitude","SB0","BothImpact",9,2,6.25
"1125","csci","FA_Mag","Fall pulse magnitude","SB0","BothImpact",12,2,6.25
"1126","csci","FA_Mag","Fall pulse magnitude","SB0","BothImpact",15,2,6.25
"1127","csci","FA_Mag","Fall pulse magnitude","SB0","BothImpact",18,8,25
"1128","csci","FA_Mag","Fall pulse magnitude","SB0","BothImpact",20,8,25
"1129","csci","FA_Mag","Fall pulse magnitude","SB2","BioImpact",6,25,30.8641975308642
"1130","csci","FA_Mag","Fall pulse magnitude","SB2","BioImpact",9,16,19.7530864197531
"1131","csci","FA_Mag","Fall pulse magnitude","SB2","BioImpact",12,16,19.7530864197531
"1132","csci","FA_Mag","Fall pulse magnitude","SB2","BioImpact",15,16,19.7530864197531
"1133","csci","FA_Mag","Fall pulse magnitude","SB2","BioImpact",18,4,4.93827160493827
"1134","csci","FA_Mag","Fall pulse magnitude","SB2","BioImpact",20,4,4.93827160493827
"1135","csci","FA_Mag","Fall pulse magnitude","SB2","BothImpact",3,29,22.65625
"1136","csci","FA_Mag","Fall pulse magnitude","SB2","BothImpact",6,5,3.90625
"1137","csci","FA_Mag","Fall pulse magnitude","SB2","BothImpact",9,14,10.9375
"1138","csci","FA_Mag","Fall pulse magnitude","SB2","BothImpact",12,14,10.9375
"1139","csci","FA_Mag","Fall pulse magnitude","SB2","BothImpact",15,14,10.9375
"1140","csci","FA_Mag","Fall pulse magnitude","SB2","BothImpact",18,26,20.3125
"1141","csci","FA_Mag","Fall pulse magnitude","SB2","BothImpact",20,26,20.3125
"1142","csci","Peak_10","10-year flood magnitude","HB","NoImpact",9,1,20
"1143","csci","Peak_10","10-year flood magnitude","HB","NoImpact",12,1,20
"1144","csci","Peak_10","10-year flood magnitude","HB","NoImpact",15,1,20
"1145","csci","Peak_10","10-year flood magnitude","HB","NoImpact",18,1,20
"1146","csci","Peak_10","10-year flood magnitude","HB","NoImpact",20,1,20
"1147","csci","Peak_10","10-year flood magnitude","HB","BioImpact",9,2,14.2857142857143
"1148","csci","Peak_10","10-year flood magnitude","HB","BioImpact",12,3,21.4285714285714
"1149","csci","Peak_10","10-year flood magnitude","HB","BioImpact",15,3,21.4285714285714
"1150","csci","Peak_10","10-year flood magnitude","HB","BioImpact",18,3,21.4285714285714
"1151","csci","Peak_10","10-year flood magnitude","HB","BioImpact",20,3,21.4285714285714
"1152","csci","Peak_10","10-year flood magnitude","HB","HydroImpact",3,1,50
"1153","csci","Peak_10","10-year flood magnitude","HB","HydroImpact",6,1,50
"1154","csci","Peak_10","10-year flood magnitude","HB","BothImpact",3,22,9.73451327433628
"1155","csci","Peak_10","10-year flood magnitude","HB","BothImpact",6,23,10.1769911504425
"1156","csci","Peak_10","10-year flood magnitude","HB","BothImpact",9,37,16.3716814159292
"1157","csci","Peak_10","10-year flood magnitude","HB","BothImpact",12,36,15.929203539823
"1158","csci","Peak_10","10-year flood magnitude","HB","BothImpact",15,36,15.929203539823
"1159","csci","Peak_10","10-year flood magnitude","HB","BothImpact",18,36,15.929203539823
"1160","csci","Peak_10","10-year flood magnitude","HB","BothImpact",20,36,15.929203539823
"1161","csci","Peak_10","10-year flood magnitude","NAT","HydroImpact",3,16,4.57142857142857
"1162","csci","Peak_10","10-year flood magnitude","NAT","HydroImpact",6,16,4.57142857142857
"1163","csci","Peak_10","10-year flood magnitude","NAT","HydroImpact",9,16,4.57142857142857
"1164","csci","Peak_10","10-year flood magnitude","NAT","HydroImpact",12,16,4.57142857142857
"1165","csci","Peak_10","10-year flood magnitude","NAT","HydroImpact",15,4,1.14285714285714
"1166","csci","Peak_10","10-year flood magnitude","NAT","HydroImpact",18,141,40.2857142857143
"1167","csci","Peak_10","10-year flood magnitude","NAT","HydroImpact",20,141,40.2857142857143
"1168","csci","Peak_10","10-year flood magnitude","NAT","BothImpact",3,19,7.78688524590164
"1169","csci","Peak_10","10-year flood magnitude","NAT","BothImpact",6,19,7.78688524590164
"1170","csci","Peak_10","10-year flood magnitude","NAT","BothImpact",9,19,7.78688524590164
"1171","csci","Peak_10","10-year flood magnitude","NAT","BothImpact",12,19,7.78688524590164
"1172","csci","Peak_10","10-year flood magnitude","NAT","BothImpact",15,16,6.55737704918033
"1173","csci","Peak_10","10-year flood magnitude","NAT","BothImpact",18,76,31.1475409836066
"1174","csci","Peak_10","10-year flood magnitude","NAT","BothImpact",20,76,31.1475409836066
"1175","csci","Peak_10","10-year flood magnitude","NATHigh","HydroImpact",3,127,14.3502824858757
"1176","csci","Peak_10","10-year flood magnitude","NATHigh","HydroImpact",6,126,14.2372881355932
"1177","csci","Peak_10","10-year flood magnitude","NATHigh","HydroImpact",9,127,14.3502824858757
"1178","csci","Peak_10","10-year flood magnitude","NATHigh","HydroImpact",12,127,14.3502824858757
"1179","csci","Peak_10","10-year flood magnitude","NATHigh","HydroImpact",15,126,14.2372881355932
"1180","csci","Peak_10","10-year flood magnitude","NATHigh","HydroImpact",18,126,14.2372881355932
"1181","csci","Peak_10","10-year flood magnitude","NATHigh","HydroImpact",20,126,14.2372881355932
"1182","csci","Peak_10","10-year flood magnitude","NATHigh","BothImpact",3,261,14.3801652892562
"1183","csci","Peak_10","10-year flood magnitude","NATHigh","BothImpact",6,258,14.2148760330579
"1184","csci","Peak_10","10-year flood magnitude","NATHigh","BothImpact",9,261,14.3801652892562
"1185","csci","Peak_10","10-year flood magnitude","NATHigh","BothImpact",12,261,14.3801652892562
"1186","csci","Peak_10","10-year flood magnitude","NATHigh","BothImpact",15,258,14.2148760330579
"1187","csci","Peak_10","10-year flood magnitude","NATHigh","BothImpact",18,258,14.2148760330579
"1188","csci","Peak_10","10-year flood magnitude","NATHigh","BothImpact",20,258,14.2148760330579
"1189","csci","Peak_10","10-year flood magnitude","NATLow","NoImpact",6,4,11.7647058823529
"1190","csci","Peak_10","10-year flood magnitude","NATLow","NoImpact",9,6,17.6470588235294
"1191","csci","Peak_10","10-year flood magnitude","NATLow","NoImpact",12,6,17.6470588235294
"1192","csci","Peak_10","10-year flood magnitude","NATLow","NoImpact",15,6,17.6470588235294
"1193","csci","Peak_10","10-year flood magnitude","NATLow","NoImpact",18,6,17.6470588235294
"1194","csci","Peak_10","10-year flood magnitude","NATLow","NoImpact",20,6,17.6470588235294
"1195","csci","Peak_10","10-year flood magnitude","NATLow","BioImpact",6,1,6.25
"1196","csci","Peak_10","10-year flood magnitude","NATLow","BioImpact",9,3,18.75
"1197","csci","Peak_10","10-year flood magnitude","NATLow","BioImpact",12,3,18.75
"1198","csci","Peak_10","10-year flood magnitude","NATLow","BioImpact",15,3,18.75
"1199","csci","Peak_10","10-year flood magnitude","NATLow","BioImpact",18,3,18.75
"1200","csci","Peak_10","10-year flood magnitude","NATLow","BioImpact",20,3,18.75
"1201","csci","Peak_10","10-year flood magnitude","NATLow","HydroImpact",3,14,0.816802800466744
"1202","csci","Peak_10","10-year flood magnitude","NATLow","HydroImpact",6,285,16.6277712952159
"1203","csci","Peak_10","10-year flood magnitude","NATLow","HydroImpact",9,283,16.5110851808635
"1204","csci","Peak_10","10-year flood magnitude","NATLow","HydroImpact",12,283,16.5110851808635
"1205","csci","Peak_10","10-year flood magnitude","NATLow","HydroImpact",15,283,16.5110851808635
"1206","csci","Peak_10","10-year flood magnitude","NATLow","HydroImpact",18,283,16.5110851808635
"1207","csci","Peak_10","10-year flood magnitude","NATLow","HydroImpact",20,283,16.5110851808635
"1208","csci","Peak_10","10-year flood magnitude","NATLow","BothImpact",3,32,4.61095100864553
"1209","csci","Peak_10","10-year flood magnitude","NATLow","BothImpact",6,112,16.1383285302594
"1210","csci","Peak_10","10-year flood magnitude","NATLow","BothImpact",9,110,15.850144092219
"1211","csci","Peak_10","10-year flood magnitude","NATLow","BothImpact",12,110,15.850144092219
"1212","csci","Peak_10","10-year flood magnitude","NATLow","BothImpact",15,110,15.850144092219
"1213","csci","Peak_10","10-year flood magnitude","NATLow","BothImpact",18,110,15.850144092219
"1214","csci","Peak_10","10-year flood magnitude","NATLow","BothImpact",20,110,15.850144092219
"1215","csci","Peak_10","10-year flood magnitude","NATMed","NoImpact",18,3,50
"1216","csci","Peak_10","10-year flood magnitude","NATMed","NoImpact",20,3,50
"1217","csci","Peak_10","10-year flood magnitude","NATMed","HydroImpact",3,24,4.63320463320463
"1218","csci","Peak_10","10-year flood magnitude","NATMed","HydroImpact",6,24,4.63320463320463
"1219","csci","Peak_10","10-year flood magnitude","NATMed","HydroImpact",9,24,4.63320463320463
"1220","csci","Peak_10","10-year flood magnitude","NATMed","HydroImpact",12,24,4.63320463320463
"1221","csci","Peak_10","10-year flood magnitude","NATMed","HydroImpact",15,12,2.31660231660232
"1222","csci","Peak_10","10-year flood magnitude","NATMed","HydroImpact",18,205,39.5752895752896
"1223","csci","Peak_10","10-year flood magnitude","NATMed","HydroImpact",20,205,39.5752895752896
"1224","csci","Peak_10","10-year flood magnitude","NATMed","BothImpact",3,84,10.4347826086957
"1225","csci","Peak_10","10-year flood magnitude","NATMed","BothImpact",6,84,10.4347826086957
"1226","csci","Peak_10","10-year flood magnitude","NATMed","BothImpact",9,84,10.4347826086957
"1227","csci","Peak_10","10-year flood magnitude","NATMed","BothImpact",12,84,10.4347826086957
"1228","csci","Peak_10","10-year flood magnitude","NATMed","BothImpact",15,81,10.0621118012422
"1229","csci","Peak_10","10-year flood magnitude","NATMed","BothImpact",18,194,24.0993788819876
"1230","csci","Peak_10","10-year flood magnitude","NATMed","BothImpact",20,194,24.0993788819876
"1231","csci","Peak_10","10-year flood magnitude","SB0","BothImpact",3,4,11.1111111111111
"1232","csci","Peak_10","10-year flood magnitude","SB0","BothImpact",6,4,11.1111111111111
"1233","csci","Peak_10","10-year flood magnitude","SB0","BothImpact",9,4,11.1111111111111
"1234","csci","Peak_10","10-year flood magnitude","SB0","BothImpact",12,4,11.1111111111111
"1235","csci","Peak_10","10-year flood magnitude","SB0","BothImpact",15,4,11.1111111111111
"1236","csci","Peak_10","10-year flood magnitude","SB0","BothImpact",18,8,22.2222222222222
"1237","csci","Peak_10","10-year flood magnitude","SB0","BothImpact",20,8,22.2222222222222
"1238","csci","Peak_10","10-year flood magnitude","SB2","BothImpact",3,22,12.3595505617978
"1239","csci","Peak_10","10-year flood magnitude","SB2","BothImpact",6,22,12.3595505617978
"1240","csci","Peak_10","10-year flood magnitude","SB2","BothImpact",9,22,12.3595505617978
"1241","csci","Peak_10","10-year flood magnitude","SB2","BothImpact",12,22,12.3595505617978
"1242","csci","Peak_10","10-year flood magnitude","SB2","BothImpact",15,30,16.8539325842697
"1243","csci","Peak_10","10-year flood magnitude","SB2","BothImpact",18,30,16.8539325842697
"1244","csci","Peak_10","10-year flood magnitude","SB2","BothImpact",20,30,16.8539325842697
"1245","csci","Peak_2","2-year flood magnitude","HB","HydroImpact",6,1,16.6666666666667
"1246","csci","Peak_2","2-year flood magnitude","HB","HydroImpact",9,1,16.6666666666667
"1247","csci","Peak_2","2-year flood magnitude","HB","HydroImpact",12,1,16.6666666666667
"1248","csci","Peak_2","2-year flood magnitude","HB","HydroImpact",15,1,16.6666666666667
"1249","csci","Peak_2","2-year flood magnitude","HB","HydroImpact",18,1,16.6666666666667
"1250","csci","Peak_2","2-year flood magnitude","HB","HydroImpact",20,1,16.6666666666667
"1251","csci","Peak_2","2-year flood magnitude","HB","BothImpact",3,4,1.68067226890756
"1252","csci","Peak_2","2-year flood magnitude","HB","BothImpact",6,39,16.3865546218487
"1253","csci","Peak_2","2-year flood magnitude","HB","BothImpact",9,39,16.3865546218487
"1254","csci","Peak_2","2-year flood magnitude","HB","BothImpact",12,39,16.3865546218487
"1255","csci","Peak_2","2-year flood magnitude","HB","BothImpact",15,39,16.3865546218487
"1256","csci","Peak_2","2-year flood magnitude","HB","BothImpact",18,39,16.3865546218487
"1257","csci","Peak_2","2-year flood magnitude","HB","BothImpact",20,39,16.3865546218487
"1258","csci","Peak_2","2-year flood magnitude","NAT","NoImpact",9,108,20.7692307692308
"1259","csci","Peak_2","2-year flood magnitude","NAT","NoImpact",12,103,19.8076923076923
"1260","csci","Peak_2","2-year flood magnitude","NAT","NoImpact",15,103,19.8076923076923
"1261","csci","Peak_2","2-year flood magnitude","NAT","NoImpact",18,103,19.8076923076923
"1262","csci","Peak_2","2-year flood magnitude","NAT","NoImpact",20,103,19.8076923076923
"1263","csci","Peak_2","2-year flood magnitude","NAT","BioImpact",9,44,23.9130434782609
"1264","csci","Peak_2","2-year flood magnitude","NAT","BioImpact",12,35,19.0217391304348
"1265","csci","Peak_2","2-year flood magnitude","NAT","BioImpact",15,35,19.0217391304348
"1266","csci","Peak_2","2-year flood magnitude","NAT","BioImpact",18,35,19.0217391304348
"1267","csci","Peak_2","2-year flood magnitude","NAT","BioImpact",20,35,19.0217391304348
"1268","csci","Peak_2","2-year flood magnitude","NAT","HydroImpact",3,25,10.6382978723404
"1269","csci","Peak_2","2-year flood magnitude","NAT","HydroImpact",6,25,10.6382978723404
"1270","csci","Peak_2","2-year flood magnitude","NAT","HydroImpact",9,33,14.0425531914894
"1271","csci","Peak_2","2-year flood magnitude","NAT","HydroImpact",12,38,16.1702127659574
"1272","csci","Peak_2","2-year flood magnitude","NAT","HydroImpact",15,38,16.1702127659574
"1273","csci","Peak_2","2-year flood magnitude","NAT","HydroImpact",18,38,16.1702127659574
"1274","csci","Peak_2","2-year flood magnitude","NAT","HydroImpact",20,38,16.1702127659574
"1275","csci","Peak_2","2-year flood magnitude","NAT","BothImpact",3,26,10.4838709677419
"1276","csci","Peak_2","2-year flood magnitude","NAT","BothImpact",6,26,10.4838709677419
"1277","csci","Peak_2","2-year flood magnitude","NAT","BothImpact",9,32,12.9032258064516
"1278","csci","Peak_2","2-year flood magnitude","NAT","BothImpact",12,41,16.5322580645161
"1279","csci","Peak_2","2-year flood magnitude","NAT","BothImpact",15,41,16.5322580645161
"1280","csci","Peak_2","2-year flood magnitude","NAT","BothImpact",18,41,16.5322580645161
"1281","csci","Peak_2","2-year flood magnitude","NAT","BothImpact",20,41,16.5322580645161
"1282","csci","Peak_2","2-year flood magnitude","NATHigh","NoImpact",12,31,15.4228855721393
"1283","csci","Peak_2","2-year flood magnitude","NATHigh","NoImpact",15,50,24.8756218905473
"1284","csci","Peak_2","2-year flood magnitude","NATHigh","NoImpact",18,59,29.3532338308458
"1285","csci","Peak_2","2-year flood magnitude","NATHigh","NoImpact",20,61,30.3482587064677
"1286","csci","Peak_2","2-year flood magnitude","NATHigh","BioImpact",12,18,13.953488372093
"1287","csci","Peak_2","2-year flood magnitude","NATHigh","BioImpact",15,35,27.1317829457364
"1288","csci","Peak_2","2-year flood magnitude","NATHigh","BioImpact",18,39,30.2325581395349
"1289","csci","Peak_2","2-year flood magnitude","NATHigh","BioImpact",20,37,28.6821705426357
"1290","csci","Peak_2","2-year flood magnitude","NATHigh","HydroImpact",3,133,17.4540682414698
"1291","csci","Peak_2","2-year flood magnitude","NATHigh","HydroImpact",6,137,17.9790026246719
"1292","csci","Peak_2","2-year flood magnitude","NATHigh","HydroImpact",9,133,17.4540682414698
"1293","csci","Peak_2","2-year flood magnitude","NATHigh","HydroImpact",12,109,14.3044619422572
"1294","csci","Peak_2","2-year flood magnitude","NATHigh","HydroImpact",15,90,11.8110236220472
"1295","csci","Peak_2","2-year flood magnitude","NATHigh","HydroImpact",18,81,10.6299212598425
"1296","csci","Peak_2","2-year flood magnitude","NATHigh","HydroImpact",20,79,10.3674540682415
"1297","csci","Peak_2","2-year flood magnitude","NATHigh","BothImpact",3,261,15.3349001175088
"1298","csci","Peak_2","2-year flood magnitude","NATHigh","BothImpact",6,261,15.3349001175088
"1299","csci","Peak_2","2-year flood magnitude","NATHigh","BothImpact",9,261,15.3349001175088
